Adjusted Rand Score,Num Iter Till Convergence,Normalized Mutual Info Score,_runtime,Rand Score,_timestamp,Num Initial Clusters,Loss,_step,_wandb,Runtime,Num Inferred Clusters,Adjusted Mutual Info Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
0.0,2.0,0.0,2.0,0.09972172172172172,1641364500.0,1.0,438098.4922228496,0.0,{'runtime': 3},0.14145884290337565,1.0,-1.6685003805527143e-16,1000,10,5,0,dp-means++,500.0,50.0,50,finished,iwyszsz5,rose-sweep-8599,1.0
0.0,2.0,0.0,3.0,0.0996996996996997,1641364501.0,1.0,521285.1719910725,0.0,{'runtime': 3},0.11734222620725632,1.0,2.580042033077814e-16,1000,10,5,1,dp-means++,500.0,50.0,50,finished,iwyszsz5,gentle-sweep-8600,1.0
0.0,2.0,0.0,2.0,0.4995315315315315,1641364501.0,1.0,1199879.940110159,0.0,{'runtime': 3},0.14259145595133305,1.0,2.5628595219074938e-15,1000,2,15,2,dp-means++,500.0,50.0,50,finished,iwyszsz5,polished-sweep-8598,1.0
0.0,2.0,0.0,2.0,0.4995315315315315,1641364499.0,1.0,1413275.2949702526,0.0,{'runtime': 3},0.1430827435106039,1.0,2.5628595219074938e-15,1000,2,15,0,dp-means++,500.0,50.0,50,finished,iwyszsz5,pleasant-sweep-8596,1.0
0.0,2.0,1.2831631544843713e-15,3.0,0.5004684684684685,1641364502.0,1.0,1849868.3698262149,0.0,{'runtime': 3},0.16351009160280228,1.0,-5.645917879792162e-17,1000,2,15,1,dp-means++,500.0,50.0,50,finished,iwyszsz5,misty-sweep-8597,1.0
0.0,2.0,0.0,3.0,0.4995315315315315,1641364499.0,1.0,413032.83744104434,0.0,{'runtime': 3},0.14261537045240402,1.0,2.5628595219074938e-15,1000,2,5,2,dp-means++,500.0,50.0,50,finished,iwyszsz5,zesty-sweep-8595,1.0
0.0,2.0,0.0,2.0,0.010216216216216215,1641364497.0,1.0,1474846.2703355628,0.0,{'runtime': 3},0.14476189948618412,1.0,-1.642167280133603e-17,1000,100,15,2,dp-means++,100.0,50.0,50,finished,iwyszsz5,generous-sweep-8592,1.0
0.0,2.0,0.0,2.0,0.010028028028028027,1641364497.0,1.0,1540811.0662299632,0.0,{'runtime': 3},0.14485974423587322,1.0,-7.413091608248567e-18,1000,100,15,1,dp-means++,100.0,50.0,50,finished,iwyszsz5,electric-sweep-8591,1.0
0.0,2.0,0.0,2.0,0.4995315315315315,1641364498.0,1.0,473347.8798860514,0.0,{'runtime': 3},0.14656148944050074,1.0,2.5628595219074938e-15,1000,2,5,0,dp-means++,500.0,50.0,50,finished,iwyszsz5,glorious-sweep-8593,1.0
0.0,2.0,0.0,2.0,0.009785785785785784,1641364497.0,1.0,1559568.0281984962,0.0,{'runtime': 3},0.14435241930186749,1.0,-5.562813419464311e-17,1000,100,15,0,dp-means++,100.0,50.0,50,finished,iwyszsz5,flowing-sweep-8590,1.0
0.0,2.0,1.2831631544843713e-15,2.0,0.5004684684684685,1641364498.0,1.0,472301.8806443165,0.0,{'runtime': 3},0.1368771642446518,1.0,-5.645917879792162e-17,1000,2,5,1,dp-means++,500.0,50.0,50,finished,iwyszsz5,wobbly-sweep-8594,1.0
