Num Initial Clusters,Adjusted Mutual Info Score,Normalized Mutual Info Score,Loss,_runtime,_timestamp,Adjusted Rand Score,Num Inferred Clusters,Num Iter Till Convergence,_step,_wandb,Runtime,Rand Score,n_samples,n_clusters,n_features,repeat_idx,init_method,max_distance_param,likelihood_cov_prefactor,centroids_prior_cov_prefactor,State,Sweep,run_name,cov_prefactor_ratio
33.0,0.4795221616131444,0.4968283513187859,6343.586998135059,3.0,1641675799.0,0.15556030889843198,42.0,21.0,0.0,{'runtime': 4},1.3630643244832754,0.816052052052052,1000,5,3,1,dp-means,5.0,5,30,finished,jy4gzpi5,likely-sweep-1670,6.0
655.0,0.1544583776705687,0.40535911538279146,33067.46434179444,3.0,1641675801.0,0.009523592223104716,656.0,3.0,0.0,{'runtime': 3},0.23895418271422383,0.8013973973973973,1000,5,10,0,dp-means,5.0,5,30,finished,jy4gzpi5,faithful-sweep-1671,6.0
27.0,0.48969995978367,0.5022015282460046,22024.140386364903,4.0,1641675802.0,0.187180477725892,30.0,19.0,0.0,{'runtime': 4},1.226480782032013,0.8192252252252252,1000,5,3,0,dp-means,5.0,5,30,finished,jy4gzpi5,misty-sweep-1669,6.0
1000.0,1.395569149128674e-12,0.6938612227032481,4213.581562241755,3.0,1641675795.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.2770559247583151,0.974958958958959,1000,40,10,1,dp-means,1.0,5,30,finished,jy4gzpi5,neat-sweep-1668,6.0
1000.0,2.3502046841181017e-12,0.6946742780443729,8434.066478782197,2.0,1641675785.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1941875834017992,0.9753393393393394,1000,40,10,0,dp-means,1.0,5,30,finished,jy4gzpi5,firm-sweep-1667,6.0
806.0,0.06514579521233477,0.6810981377636804,2118.1302046267647,2.0,1641675789.0,0.013543038783949864,806.0,3.0,0.0,{'runtime': 3},0.35176038183271885,0.9748628628628628,1000,40,3,1,dp-means,1.0,5,30,finished,jy4gzpi5,valiant-sweep-1666,6.0
776.0,0.06632727862551217,0.6771497210437541,361.8899427382872,3.0,1641675786.0,0.014378829405195546,777.0,3.0,0.0,{'runtime': 3},0.2153362687677145,0.9751911911911912,1000,40,3,0,dp-means,1.0,5,30,finished,jy4gzpi5,polished-sweep-1665,6.0
1000.0,1.7624996650085032e-12,0.6341075970488453,15798.010028011253,3.0,1641675783.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.3004805725067854,0.959965965965966,1000,25,10,1,dp-means,1.0,5,30,finished,jy4gzpi5,lively-sweep-1664,6.0
1000.0,1.819489963208398e-12,0.6347314222301335,25753.415712513062,3.0,1641675780.0,0.0,1000.0,2.0,0.0,{'runtime': 4},0.36454416811466217,0.9603443443443443,1000,25,10,0,dp-means,1.0,5,30,finished,jy4gzpi5,rare-sweep-1663,6.0
752.0,0.07796167926579399,0.617663059501575,1724.0187435818548,2.0,1641679371.0,0.012402257634959186,752.0,3.0,0.0,{'runtime': 3},0.2538703754544258,0.959905905905906,1000,25,3,1,dp-means,1.0,5,30,finished,jy4gzpi5,morning-sweep-1662,6.0
747.0,0.08345458483910444,0.6184644182900475,1420.538313371537,2.0,1641675767.0,0.013592406856009818,747.0,2.0,0.0,{'runtime': 3},0.1542063243687153,0.9602742742742744,1000,25,3,0,dp-means,1.0,5,30,finished,jy4gzpi5,fallen-sweep-1661,6.0
976.0,0.006272872798050629,0.6925954591824245,290.2793963451185,3.0,1641675768.0,0.0011965034671689318,976.0,2.0,0.0,{'runtime': 3},0.278146056458354,0.9753213213213212,1000,40,3,0,dp-means,0.5,5,30,finished,jy4gzpi5,confused-sweep-1653,6.0
1000.0,6.782282883098306e-13,0.37764897361046734,30084.594852958395,2.0,1641675768.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.2967029921710491,0.8002042042042042,1000,5,10,0,dp-means,1.0,5,30,finished,jy4gzpi5,clean-sweep-1659,6.0
569.0,0.15066204867800276,0.3833088699864404,1428.221588266861,3.0,1641675769.0,0.008799491049934438,571.0,4.0,0.0,{'runtime': 3},0.24361173994839191,0.8013113113113113,1000,5,3,1,dp-means,1.0,5,30,finished,jy4gzpi5,glowing-sweep-1658,6.0
1000.0,1.819489963208398e-12,0.6347314222301335,25753.415712513062,2.0,1641675762.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.18546470440924168,0.9603443443443443,1000,25,10,0,dp-means,0.5,5,30,finished,jy4gzpi5,restful-sweep-1651,6.0
1000.0,4.66027910666101e-13,0.3777566775780946,28094.255227003003,1.0,1641675752.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.19281648471951485,0.8004424424424424,1000,5,10,1,dp-means,0.5,5,30,finished,jy4gzpi5,volcanic-sweep-1648,6.0
953.0,0.016986195332698153,0.6325644448885802,1304.771382409392,2.0,1641675752.0,0.0023186438296184902,953.0,2.0,0.0,{'runtime': 3},0.12665382400155067,0.9603443443443443,1000,25,3,0,dp-means,0.5,5,30,finished,jy4gzpi5,misty-sweep-1649,6.0
1000.0,6.782282883098306e-13,0.37764897361046734,30084.594852958395,1.0,1641675751.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.12013308703899384,0.8002042042042042,1000,5,10,0,dp-means,0.5,5,30,finished,jy4gzpi5,lyric-sweep-1647,6.0
886.0,0.03833141506959769,0.3788021939211638,1283.078276043616,2.0,1641675751.0,0.0016291081493238558,886.0,2.0,0.0,{'runtime': 3},0.25698729045689106,0.8006126126126126,1000,5,3,1,dp-means,0.5,5,30,finished,jy4gzpi5,astral-sweep-1646,6.0
1000.0,1.395569149128674e-12,0.6938612227032481,4213.581562241755,2.0,1641675752.0,0.0,1000.0,2.0,0.0,{'runtime': 4},0.34485095483250916,0.974958958958959,1000,40,10,1,dp-means,0.1,5,30,finished,jy4gzpi5,dauntless-sweep-1644,6.0
900.0,0.03058572704315293,0.3765043049844531,6385.699804704319,2.0,1641675753.0,0.0012701654773888823,900.0,2.0,0.0,{'runtime': 3},0.16131373308598995,0.8003223223223224,1000,5,3,0,dp-means,0.5,5,30,finished,jy4gzpi5,lunar-sweep-1645,6.0
1000.0,1.819489963208398e-12,0.6347314222301335,25753.415712513062,2.0,1641675753.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1847603525966406,0.9603443443443443,1000,25,10,0,dp-means,0.1,5,30,finished,jy4gzpi5,divine-sweep-1639,6.0
1000.0,1.7624996650085032e-12,0.6341075970488453,15798.010028011253,2.0,1641675751.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.3042172249406576,0.959965965965966,1000,25,10,1,dp-means,0.1,5,30,finished,jy4gzpi5,colorful-sweep-1640,6.0
1000.0,2.3502046841181017e-12,0.6946742780443729,286.1119855096939,4.0,1641675754.0,0.0,1000.0,2.0,0.0,{'runtime': 4},0.3314928412437439,0.9753393393393394,1000,40,3,0,dp-means,0.1,5,30,finished,jy4gzpi5,avid-sweep-1641,6.0
1000.0,1.395569149128674e-12,0.6938612227032481,2023.652892685288,2.0,1641675750.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.16478095948696136,0.974958958958959,1000,40,3,1,dp-means,0.1,5,30,finished,jy4gzpi5,fine-sweep-1642,6.0
1000.0,1.7624996650085032e-12,0.6341075970488453,1602.3149638020395,2.0,1641675752.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.31530339270830154,0.959965965965966,1000,25,3,1,dp-means,0.1,5,30,finished,jy4gzpi5,crimson-sweep-1638,6.0
1000.0,2.3502046841181017e-12,0.6946742780443729,8434.066478782197,4.0,1641675753.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.29442879743874073,0.9753393393393394,1000,40,10,0,dp-means,0.1,5,30,finished,jy4gzpi5,eager-sweep-1643,6.0
999.0,0.0007201141405759481,0.6348183895550418,1295.1913407969,3.0,1641675751.0,9.696079452655098e-05,999.0,2.0,0.0,{'runtime': 4},0.34273890405893326,0.9603463463463464,1000,25,3,0,dp-means,0.1,5,30,finished,jy4gzpi5,firm-sweep-1637,6.0
1000.0,4.66027910666101e-13,0.3777566775780946,28094.255227003003,1.0,1641675747.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.14068817719817162,0.8004424424424424,1000,5,10,1,dp-means,0.1,5,30,finished,jy4gzpi5,comic-sweep-1636,6.0
1000.0,6.782282883098306e-13,0.37764897361046734,30084.594852958395,3.0,1641675749.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.35244667530059814,0.8002042042042042,1000,5,10,0,dp-means,0.1,5,30,finished,jy4gzpi5,hardy-sweep-1635,6.0
999.0,0.0004187319597097702,0.3778181793125263,1264.5195302898169,1.0,1641675737.0,1.6060305926923492e-05,999.0,2.0,0.0,{'runtime': 3},0.2031152006238699,0.8004444444444444,1000,5,3,1,dp-means,0.1,5,30,finished,jy4gzpi5,dutiful-sweep-1634,6.0
1.0,2.9958677382435703e-17,0.0,284407.0203535112,2.0,1641675736.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1733077224344015,0.02466066066066066,1000,40,10,0,dp-means,500.0,1,30,finished,jy4gzpi5,lyric-sweep-1631,30.0
1.0,-1.11336563212578e-17,0.0,301775.9726925657,3.0,1641675737.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1801030058413744,0.02504104104104104,1000,40,10,1,dp-means,500.0,1,30,finished,jy4gzpi5,ancient-sweep-1632,30.0
1000.0,6.782282883098306e-13,0.37764897361046734,6383.3883919583795,2.0,1641675737.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1642790678888559,0.8002042042042042,1000,5,3,0,dp-means,0.1,5,30,finished,jy4gzpi5,dark-sweep-1633,6.0
1.0,-6.591644296403819e-17,0.0,332801.3655805971,2.0,1641675735.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1768423058092594,0.04003403403403403,1000,25,10,1,dp-means,500.0,1,30,finished,jy4gzpi5,spring-sweep-1628,30.0
1.0,-3.374047563088763e-17,0.0,83013.81267691028,2.0,1641675735.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2173212708439678,0.03965565565565565,1000,25,3,0,dp-means,500.0,1,30,finished,jy4gzpi5,desert-sweep-1625,30.0
1.0,-6.591644296403819e-17,0.0,107559.6661217481,1.0,1641675733.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09849699959158896,0.04003403403403403,1000,25,3,1,dp-means,500.0,1,30,finished,jy4gzpi5,giddy-sweep-1626,30.0
1.0,2.9958677382435703e-17,0.0,94747.94595801536,2.0,1641675736.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.1051781326532364,0.02466066066066066,1000,40,3,0,dp-means,500.0,1,30,finished,jy4gzpi5,sparkling-sweep-1629,30.0
1.0,-3.374047563088763e-17,0.0,318762.4438429715,3.0,1641675736.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.235190162435174,0.03965565565565565,1000,25,10,0,dp-means,500.0,1,30,finished,jy4gzpi5,giddy-sweep-1627,30.0
1.0,-2.054045494103695e-16,0.0,290917.5268105968,3.0,1641675735.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.226615771651268,0.19955755755755755,1000,5,10,1,dp-means,500.0,1,30,finished,jy4gzpi5,fallen-sweep-1624,30.0
1.0,4.617703779927493e-16,0.0,224286.05245651424,3.0,1641675735.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2329445108771324,0.1997957957957958,1000,5,10,0,dp-means,500.0,1,30,finished,jy4gzpi5,graceful-sweep-1623,30.0
1.0,-2.054045494103695e-16,0.0,73235.02495633023,2.0,1641675731.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.07386463321745396,0.19955755755755755,1000,5,3,1,dp-means,500.0,1,30,finished,jy4gzpi5,rose-sweep-1622,30.0
1.0,-1.11336563212578e-17,0.0,301775.9726925657,2.0,1641675734.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2196762152016163,0.02504104104104104,1000,40,10,1,dp-means,100.0,1,30,finished,jy4gzpi5,radiant-sweep-1620,30.0
1.0,4.617703779927493e-16,0.0,91317.76163513698,1.0,1641675729.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.06167306378483772,0.1997957957957958,1000,5,3,0,dp-means,500.0,1,30,finished,jy4gzpi5,giddy-sweep-1621,30.0
1.0,2.9958677382435703e-17,0.0,284407.0203535112,1.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09519691206514835,0.02466066066066066,1000,40,10,0,dp-means,100.0,1,30,finished,jy4gzpi5,peach-sweep-1619,30.0
1.0,2.9958677382435703e-17,0.0,94747.94595801536,2.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.17697911709547043,0.02466066066066066,1000,40,3,0,dp-means,100.0,1,30,finished,jy4gzpi5,confused-sweep-1617,30.0
1.0,-1.11336563212578e-17,0.0,100825.05133954636,2.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.1083554606884718,0.02504104104104104,1000,40,3,1,dp-means,100.0,1,30,finished,jy4gzpi5,eternal-sweep-1618,30.0
1.0,-6.591644296403819e-17,0.0,332801.3655805971,1.0,1641675719.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.17287529818713665,0.04003403403403403,1000,25,10,1,dp-means,100.0,1,30,finished,jy4gzpi5,exalted-sweep-1616,30.0
1.0,-3.374047563088763e-17,0.0,318762.44384297146,1.0,1641675719.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.09939181990921496,0.03965565565565565,1000,25,10,0,dp-means,100.0,1,30,finished,jy4gzpi5,fanciful-sweep-1615,30.0
1.0,-6.591644296403819e-17,0.0,107559.6661217481,2.0,1641675719.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.19675112143158913,0.04003403403403403,1000,25,3,1,dp-means,100.0,1,30,finished,jy4gzpi5,bright-sweep-1614,30.0
1.0,-2.054045494103695e-16,0.0,290917.5268105968,3.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2324937842786312,0.19955755755755755,1000,5,10,1,dp-means,100.0,1,30,finished,jy4gzpi5,apricot-sweep-1612,30.0
1.0,4.617703779927493e-16,0.0,224286.05245651424,3.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2100983050186187,0.1997957957957958,1000,5,10,0,dp-means,100.0,1,30,finished,jy4gzpi5,dark-sweep-1611,30.0
1.0,-3.374047563088763e-17,0.0,83013.81267691028,2.0,1641675719.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2098564151674509,0.03965565565565565,1000,25,3,0,dp-means,100.0,1,30,finished,jy4gzpi5,vocal-sweep-1613,30.0
1.0,-2.054045494103695e-16,0.0,73235.02495633023,3.0,1641675720.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2123910402879119,0.19955755755755755,1000,5,3,1,dp-means,100.0,1,30,finished,jy4gzpi5,giddy-sweep-1610,30.0
1.0,4.617703779927493e-16,0.0,91317.76163513698,1.0,1641675715.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09864525869488716,0.1997957957957958,1000,5,3,0,dp-means,100.0,1,30,finished,jy4gzpi5,glowing-sweep-1609,30.0
1.0,-1.11336563212578e-17,0.0,301775.9726925657,1.0,1641675715.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.06531336344778538,0.02504104104104104,1000,40,10,1,dp-means,50.0,1,30,finished,jy4gzpi5,spring-sweep-1608,30.0
1.0,2.9958677382435703e-17,0.0,284407.0203535112,2.0,1641675716.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.2105051837861538,0.02466066066066066,1000,40,10,0,dp-means,50.0,1,30,finished,jy4gzpi5,twilight-sweep-1607,30.0
1.0,-1.11336563212578e-17,0.0,100825.05133954636,2.0,1641675713.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10037121549248695,0.02504104104104104,1000,40,3,1,dp-means,50.0,1,30,finished,jy4gzpi5,denim-sweep-1606,30.0
1.0,-6.591644296403819e-17,0.0,107559.6661217481,2.0,1641675707.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09912026673555374,0.04003403403403403,1000,25,3,1,dp-means,50.0,1,30,finished,jy4gzpi5,divine-sweep-1602,30.0
1.0,-6.591644296403819e-17,0.0,332801.3655805971,2.0,1641675708.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.23424265533685684,0.04003403403403403,1000,25,10,1,dp-means,50.0,1,30,finished,jy4gzpi5,giddy-sweep-1604,30.0
1.0,-3.374047563088763e-17,0.0,83013.81267691028,1.0,1641675705.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.09796571359038352,0.03965565565565565,1000,25,3,0,dp-means,50.0,1,30,finished,jy4gzpi5,laced-sweep-1601,30.0
1.0,4.617703779927493e-16,0.0,224286.0524565142,1.0,1641675705.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.10644685104489326,0.1997957957957958,1000,5,10,0,dp-means,50.0,1,30,finished,jy4gzpi5,astral-sweep-1599,30.0
1.0,4.617703779927493e-16,0.0,91317.76163513698,2.0,1641675706.0,0.0,1.0,2.0,0.0,{'runtime': 2},0.17359476536512375,0.1997957957957958,1000,5,3,0,dp-means,50.0,1,30,finished,jy4gzpi5,dark-sweep-1597,30.0
1.0,-2.054045494103695e-16,0.0,73235.02495633023,2.0,1641675705.0,0.0,1.0,2.0,0.0,{'runtime': 3},0.17421304062008858,0.19955755755755755,1000,5,3,1,dp-means,50.0,1,30,finished,jy4gzpi5,efficient-sweep-1598,30.0
40.0,1.0,1.0,17891.577384126358,2.0,1641675705.0,1.0,40.0,2.0,0.0,{'runtime': 3},0.1823289692401886,1.0,1000,40,10,0,dp-means,10.0,1,30,finished,jy4gzpi5,earnest-sweep-1595,30.0
40.0,1.0,1.0,13682.576507223948,2.0,1641675704.0,1.0,40.0,2.0,0.0,{'runtime': 2},0.1033597942441702,1.0,1000,40,10,1,dp-means,10.0,1,30,finished,jy4gzpi5,glad-sweep-1596,30.0
12.0,0.6920363096263463,0.7167369733513853,13847.333411881378,3.0,1641675705.0,0.29546854760176344,12.0,9.0,0.0,{'runtime': 3},0.7106660660356283,0.9077937937937938,1000,40,3,0,dp-means,10.0,1,30,finished,jy4gzpi5,denim-sweep-1593,30.0
13.0,0.7099086545745411,0.7351889921465948,17774.418133036175,3.0,1641675705.0,0.31313742459363897,13.0,15.0,0.0,{'runtime': 4},1.1409495677798986,0.9103983983983984,1000,40,3,1,dp-means,10.0,1,30,finished,jy4gzpi5,fresh-sweep-1594,30.0
25.0,1.0,1.0,35609.27890442348,2.0,1641675691.0,1.0,25.0,2.0,0.0,{'runtime': 3},0.2181857153773308,1.0,1000,25,10,0,dp-means,10.0,1,30,finished,jy4gzpi5,firm-sweep-1591,30.0
25.0,1.0,1.0,25558.913218884933,2.0,1641675692.0,1.0,25.0,2.0,0.0,{'runtime': 3},0.10558262839913368,1.0,1000,25,10,1,dp-means,10.0,1,30,finished,jy4gzpi5,serene-sweep-1592,30.0
10.0,0.7510008754837294,0.7622051920608142,14780.248548543006,3.0,1641675691.0,0.3878230337389345,10.0,28.0,0.0,{'runtime': 3},0.8178201573900878,0.8978198198198198,1000,25,3,1,dp-means,10.0,1,30,finished,jy4gzpi5,worthy-sweep-1590,30.0
9.0,0.7095031065109056,0.7212901507898215,14573.687481005798,2.0,1641675690.0,0.3206120486081802,9.0,9.0,0.0,{'runtime': 3},0.3289208095520735,0.8705845845845845,1000,25,3,0,dp-means,10.0,1,30,finished,jy4gzpi5,smart-sweep-1589,30.0
5.0,1.0,1.0,44905.88579825626,3.0,1641675693.0,1.0,5.0,2.0,0.0,{'runtime': 3},0.21879327204078436,1.0,1000,5,10,0,dp-means,10.0,1,30,finished,jy4gzpi5,laced-sweep-1587,30.0
3.0,0.7901342126382752,0.7907681924801353,14786.624738952563,4.0,1641675695.0,0.6120907256668481,3.0,3.0,0.0,{'runtime': 3},0.29134929925203323,0.8384104104104104,1000,5,3,1,dp-means,10.0,1,30,finished,jy4gzpi5,hearty-sweep-1586,30.0
3.0,0.7163964840594806,0.7172551886938778,51560.99608924454,1.0,1641675689.0,0.5522297538206263,3.0,4.0,0.0,{'runtime': 3},0.12801942601799965,0.8122262262262262,1000,5,3,0,dp-means,10.0,1,30,finished,jy4gzpi5,blooming-sweep-1585,30.0
141.0,0.801321222619174,0.8779381200376267,10676.973954382687,1.0,1641675689.0,0.5561306297550384,141.0,7.0,0.0,{'runtime': 3},0.21731086634099483,0.9847547547547548,1000,40,10,1,dp-means,5.0,1,30,finished,jy4gzpi5,dashing-sweep-1584,30.0
131.0,0.8146689634861773,0.8847926844002407,14689.88029121593,2.0,1641675690.0,0.5967738801239117,131.0,7.0,0.0,{'runtime': 3},0.326196052134037,0.985977977977978,1000,40,10,0,dp-means,5.0,1,30,finished,jy4gzpi5,earthy-sweep-1583,30.0
101.0,0.7901495766598071,0.8458107321352267,20899.822267024658,2.0,1641675690.0,0.4940122200284066,101.0,10.0,0.0,{'runtime': 3},0.3319140523672104,0.9734614614614616,1000,25,10,1,dp-means,5.0,1,30,finished,jy4gzpi5,summer-sweep-1580,30.0
30.0,0.8785979229360806,0.900732655875602,8042.573814408386,4.0,1641675691.0,0.7079031019995945,31.0,21.0,0.0,{'runtime': 4},1.3116961233317852,0.9822362362362362,1000,40,3,1,dp-means,5.0,1,30,finished,jy4gzpi5,skilled-sweep-1582,30.0
30.0,0.8544162503565796,0.8806189399332132,3649.676394768749,3.0,1641675690.0,0.6817631874302168,30.0,13.0,0.0,{'runtime': 4},0.8287161067128181,0.9811491491491492,1000,40,3,0,dp-means,5.0,1,30,finished,jy4gzpi5,good-sweep-1581,30.0
20.0,0.8707124930007912,0.8817911736099974,5779.438391242626,3.0,1641675690.0,0.6786590913290691,20.0,10.0,0.0,{'runtime': 3},0.7874139621853828,0.9695495495495496,1000,25,3,0,dp-means,5.0,1,30,finished,jy4gzpi5,ancient-sweep-1577,30.0
21.0,0.9049787801973656,0.9134572727156436,7343.926216808413,3.0,1641675690.0,0.7717911603086919,21.0,9.0,0.0,{'runtime': 4},0.7225735876709223,0.9794474474474476,1000,25,3,1,dp-means,5.0,1,30,finished,jy4gzpi5,driven-sweep-1578,30.0
96.0,0.8050405014192038,0.8551749714225222,30745.986546494256,3.0,1641675689.0,0.5466816152322143,96.0,11.0,0.0,{'runtime': 3},0.7859345022588968,0.9756396396396396,1000,25,10,0,dp-means,5.0,1,30,finished,jy4gzpi5,distinctive-sweep-1579,30.0
36.0,0.6222521516952301,0.6330821564524133,34737.83683846021,2.0,1641675676.0,0.23376064535621327,36.0,14.0,0.0,{'runtime': 3},0.5051499884575605,0.8323843843843843,1000,5,10,1,dp-means,5.0,1,30,finished,jy4gzpi5,pious-sweep-1576,30.0
5.0,0.9743420117756512,0.9744704696125625,45129.91514720218,1.0,1641675676.0,0.9798656876479775,5.0,4.0,0.0,{'runtime': 3},0.13982593780383468,0.9935595595595595,1000,5,3,0,dp-means,5.0,1,30,finished,jy4gzpi5,major-sweep-1573,30.0
6.0,0.9382171326238417,0.938588947010764,9080.338115544617,1.0,1641675675.0,0.924674272087744,6.0,8.0,0.0,{'runtime': 3},0.2829457204788923,0.9767787787787788,1000,5,3,1,dp-means,5.0,1,30,finished,jy4gzpi5,valiant-sweep-1574,30.0
24.0,0.6803309777860618,0.6868590365451106,38599.66928178099,3.0,1641675677.0,0.35387576145693245,24.0,13.0,0.0,{'runtime': 3},0.7775008324533701,0.8511451451451452,1000,5,10,0,dp-means,5.0,1,30,finished,jy4gzpi5,graceful-sweep-1575,30.0
535.0,0.3550879790445381,0.7385881523173129,1984.1111886355648,2.0,1641675675.0,0.10532428139622436,537.0,4.0,0.0,{'runtime': 3},0.2518375776708126,0.9762522522522522,1000,40,3,1,dp-means,1.0,1,30,finished,jy4gzpi5,rare-sweep-1570,30.0
1000.0,2.3502046841181017e-12,0.6946742780443729,7879.050194662362,2.0,1641675676.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.1559870820492506,0.9753393393393394,1000,40,10,0,dp-means,1.0,1,30,finished,jy4gzpi5,azure-sweep-1571,30.0
1000.0,1.395569149128674e-12,0.6938612227032481,3997.377226927725,3.0,1641675677.0,0.0,1000.0,2.0,0.0,{'runtime': 4},0.3475942281074822,0.974958958958959,1000,40,10,1,dp-means,1.0,1,30,finished,jy4gzpi5,dark-sweep-1572,30.0
504.0,0.3367299642175023,0.7256668941999717,363.67827538143126,3.0,1641675675.0,0.10266427771806123,505.0,5.0,0.0,{'runtime': 3},0.29149676114320755,0.9763903903903904,1000,40,3,0,dp-means,1.0,1,30,finished,jy4gzpi5,northern-sweep-1569,30.0
1000.0,1.7624996650085032e-12,0.6341075970488453,13294.493340878362,2.0,1641675675.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.2949386481195688,0.959965965965966,1000,25,10,1,dp-means,1.0,1,30,finished,jy4gzpi5,fast-sweep-1568,30.0
1000.0,1.819489963208398e-12,0.6347314222301335,20140.392502198873,3.0,1641675675.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.2941347770392895,0.9603443443443443,1000,25,10,0,dp-means,1.0,1,30,finished,jy4gzpi5,decent-sweep-1567,30.0
421.0,0.3833898794477115,0.6845954801002053,1062.6859998111368,4.0,1641675674.0,0.09755072692431252,421.0,5.0,0.0,{'runtime': 3},0.5473703984171152,0.9621501501501502,1000,25,3,0,dp-means,1.0,1,30,finished,jy4gzpi5,misty-sweep-1565,30.0
1000.0,4.66027910666101e-13,0.3777566775780946,20433.26658767188,2.0,1641675673.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.29847462102770805,0.8004424424424424,1000,5,10,1,dp-means,1.0,1,30,finished,jy4gzpi5,confused-sweep-1564,30.0
435.0,0.36940686999152905,0.6832624832723518,1444.8226329063518,3.0,1641675674.0,0.08677850399127288,440.0,4.0,0.0,{'runtime': 3},0.22957181930541992,0.9616236236236236,1000,25,3,1,dp-means,1.0,1,30,finished,jy4gzpi5,rare-sweep-1566,30.0
998.0,0.0008369940356388385,0.377771970200819,23267.694005095625,4.0,1641675674.0,3.207256962600304e-05,998.0,2.0,0.0,{'runtime': 3},0.35432954877614975,0.8002082082082083,1000,5,10,0,dp-means,1.0,1,30,finished,jy4gzpi5,glowing-sweep-1563,30.0
202.0,0.40135908885991306,0.48149332777643095,1596.197866664361,2.0,1641675660.0,0.05508556113792949,207.0,6.0,0.0,{'runtime': 3},0.26716012321412563,0.8074294294294294,1000,5,3,1,dp-means,1.0,1,30,finished,jy4gzpi5,pleasant-sweep-1562,30.0
1000.0,1.395569149128674e-12,0.6938612227032481,3997.377226927725,4.0,1641675662.0,0.0,1000.0,2.0,0.0,{'runtime': 3},0.3596095945686102,0.974958958958959,1000,40,10,1,dp-means,0.5,1,30,finished,jy4gzpi5,absurd-sweep-1560,30.0
188.0,0.4069190599080061,0.4820203091890189,16066.308466195074,3.0,1641675662.0,0.05525848300627724,192.0,11.0,0.0,{'runtime': 4},1.0220471408683809,0.8071791791791791,1000,5,3,0,dp-means,1.0,1,30,finished,jy4gzpi5,absurd-sweep-1561,30.0
864.0,0.10386760178899077,0.7041368462292981,1761.9876430781414,2.0,1641675658.0,0.021974725455486777,864.0,2.0,0.0,{'runtime': 3},0.1233374085277319,0.9752172172172172,1000,40,3,1,dp-means,0.5,1,30,finished,jy4gzpi5,warm-sweep-1558,30.0
855.0,0.10241543277953326,0.7031303072303191,243.3055295689101,2.0,1641675659.0,0.02211342958186008,856.0,3.0,0.0,{'runtime': 3},0.2187972515821457,0.9755775775775776,1000,40,3,0,dp-means,0.5,1,30,finished,jy4gzpi5,cool-sweep-1557,30.0
